GVKEY,DATE,YEAR,MLVALT
63527,31/12/2009,2009,4673.7266
63527,31/12/2010,2010,6897.7826
63527,31/12/2011,2011,6599.5123
63527,31/12/2012,2012,8020.9606
63527,31/12/2013,2013,9932.535
63527,31/12/2014,2014,11126.5947
63527,31/12/2015,2015,10233.2718
63527,31/12/2016,2016,6560.1871
63527,31/12/2017,2017,5813.145
63527,31/12/2018,2018,3327.783
63643,31/01/2007,2006,7023.382
63643,31/01/2008,2007,6857.3948
63643,31/01/2009,2008,1564.3026
63643,31/01/2010,2009,2775.0784
63643,31/01/2011,2010,4398.0709
63643,31/01/2012,2011,3934.2097
63643,31/01/2013,2012,3922.25
63643,31/01/2014,2013,2703.1028
63643,31/01/2015,2014,1769.863
63643,31/01/2016,2015,1767.2115
63643,31/01/2017,2016,786.6704
63643,31/01/2018,2017,1412.3185
63643,31/01/2019,2018,1435.1391
63892,31/12/2006,2006,10741.495
63892,31/12/2007,2007,26215.4498
63892,31/12/2008,2008,10200.0584
63892,31/12/2009,2009,18449.5487
63892,31/12/2010,2010,28321.7995
63892,31/12/2011,2011,28821.029
63892,31/12/2012,2012,29180.5288
63892,31/12/2013,2013,34073.356
63892,31/12/2014,2014,27455.6283
63892,31/12/2015,2015,12584.3699
63892,31/12/2016,2016,14176.1693
63892,31/12/2017,2017,13691.3821
63892,31/12/2018,2018,9854.0739
64166,31/12/2006,2006,10279.297
64166,31/12/2007,2007,10264.716
64166,31/12/2008,2008,9882.3143
64166,31/12/2009,2009,11067.2313
64166,31/12/2010,2010,9213.5965
64166,31/12/2011,2011,9139.8052
64166,31/12/2012,2012,9225.9474
64166,31/12/2013,2013,7709.76
64166,31/12/2014,2014,9656.64
64166,31/12/2015,2015,10173.02
64166,31/12/2016,2016,12590.3
64166,31/12/2017,2017,13296.15
64166,31/12/2018,2018,11241.45
64410,28/02/2007,2006,5692.3378
64410,29/02/2008,2007,4013.7898
64410,28/02/2009,2008,2078.2966
64410,28/02/2010,2009,4503.7025
64410,28/02/2011,2010,7989.5878
64410,29/02/2012,2011,6970.2821
64410,28/02/2013,2012,8677.0495
64410,28/02/2014,2013,10736.253
64410,28/02/2015,2014,14017.2657
64410,29/02/2016,2015,9007.3771
64410,28/02/2017,2016,12039.8725
64410,28/02/2018,2017,11129.9962
64410,28/02/2019,2018,10400.4459
64768,31/12/2006,2006,16336.44
64768,31/12/2007,2007,38538.24
64768,31/12/2008,2008,21947.84
64768,31/12/2009,2009,59726.88
64768,31/12/2010,2010,81180
64768,31/12/2011,2011,78760.5
64768,31/12/2012,2012,113894.98
64768,31/12/2013,2013,183044.61
64768,31/12/2014,2014,144312.75
64768,31/12/2015,2015,318344.19
64768,31/12/2016,2016,357687.99
64768,31/12/2017,2017,566023.48
64768,31/12/2018,2018,737467.27
64891,31/03/2007,2006,9167.6
64891,31/03/2008,2007,5799.855
64891,31/03/2009,2008,4191.2
64891,31/03/2010,2009,8350.928
64891,31/03/2011,2010,11684.925
64891,31/03/2012,2011,16160.391
64891,31/03/2013,2012,15390.279
64891,31/03/2014,2013,14274.491
64891,31/03/2015,2014,11348.45
64891,31/03/2016,2015,7979.954
64891,31/03/2017,2016,6611.22
64891,31/03/2018,2017,9089.34
64891,31/03/2019,2018,10128.008
64925,31/12/2006,2006,
64925,31/12/2007,2007,
64925,31/12/2008,2008,6664.955
64925,31/12/2009,2009,
64925,31/12/2010,2010,12071.1339
64925,31/12/2011,2011,
64925,31/12/2012,2012,16040.9018
64925,31/12/2013,2013,
64925,31/12/2014,2014,19704.2407
64925,31/12/2015,2015,
64925,31/12/2016,2016,19343.7062
64925,31/12/2017,2017,
64925,31/12/2018,2018,17384.2479
65417,31/12/2006,2006,15582
65417,31/12/2007,2007,19096.73
65417,31/12/2008,2008,14458.5
65417,31/12/2009,2009,16400.93
65417,31/12/2010,2010,23004.45
65417,31/12/2011,2011,27144.6
65417,31/12/2012,2012,29946.4
65417,31/12/2013,2013,33495.23
65417,31/12/2014,2014,31616.9
65417,31/12/2015,2015,30681
65417,31/12/2016,2016,22482.15
65417,31/12/2017,2017,27094.52
65417,31/12/2018,2018,28127.52
65609,31/12/2006,2006,7059.9038
65609,31/12/2007,2007,9244.8866
65609,31/12/2008,2008,9379.1481
65609,31/12/2009,2009,9813.6655
65609,31/12/2010,2010,13315.3891
65609,31/12/2011,2011,11404.913
65609,31/12/2012,2012,10199.0929
65609,31/12/2013,2013,8763.995
65609,31/12/2014,2014,10968.2396
65609,31/12/2015,2015,8897.0791
65609,31/12/2016,2016,10348.5611
65609,31/12/2017,2017,12431.7968
65609,31/12/2018,2018,11544.2116
66368,31/12/2006,2006,5864.4482
66368,31/12/2007,2007,8381.3509
66368,31/12/2008,2008,3654.7358
66368,31/12/2009,2009,4443.1678
66368,31/12/2010,2010,5643.2851
66368,31/12/2011,2011,5694.5538
66368,31/12/2012,2012,5954.6774
66368,31/12/2013,2013,7994.0207
66368,31/12/2014,2014,6751.764
66368,31/12/2015,2015,9615.8899
66368,31/12/2016,2016,7842.1324
66368,31/12/2017,2017,11168.314
66368,31/12/2018,2018,17800.2867
66446,31/12/2006,2006,2313.5461
66446,31/12/2007,2007,4487.4598
66446,31/12/2008,2008,3912.2028
66446,31/12/2009,2009,4377.2336
66446,31/12/2010,2010,4292.3417
66446,31/12/2011,2011,4525.8125
66446,31/12/2012,2012,5817.6822
66446,31/12/2013,2013,6830.9411
66446,31/12/2014,2014,6193.1649
66446,31/12/2015,2015,3235.6058
66446,31/12/2016,2016,5270.2261
66446,31/12/2017,2017,6016.2131
66446,31/12/2018,2018,4261.859
66708,31/12/2006,2006,17716.0253
66708,31/12/2007,2007,14043.9241
66708,31/12/2008,2008,8298.6355
66708,31/12/2009,2009,15595.1473
66708,31/12/2010,2010,23460.3415
66708,31/12/2011,2011,16001.2
66708,31/12/2012,2012,18896.49
66708,31/12/2013,2013,17223.745
66708,31/12/2014,2014,25954.67
105365,31/12/2006,2006,15831.7722
105365,31/12/2007,2007,17019.5094
105365,31/12/2008,2008,11639.3656
105365,31/12/2009,2009,17353.0064
105365,31/12/2010,2010,20587.6803
105365,31/12/2011,2011,23622.4564
105365,31/12/2012,2012,30528.6816
105365,31/12/2013,2013,31518.0445
105365,31/12/2014,2014,39213.6962
105365,31/12/2015,2015,41095.6508
105365,31/12/2016,2016,45136.245
105365,31/12/2017,2017,61179.7494
105365,31/12/2018,2018,69771.2814
110179,31/12/2006,2006,
110179,31/12/2007,2007,
110179,31/12/2008,2008,
110179,31/12/2009,2009,
110179,31/12/2010,2010,
110179,31/12/2011,2011,15922.0402
110179,31/12/2012,2012,
110179,31/12/2013,2013,
110179,31/12/2014,2014,21400.3707
110179,31/12/2015,2015,
110179,31/12/2016,2016,
110179,31/12/2017,2017,
110179,31/12/2018,2018,
111864,31/12/2006,2006,10996.3031
111864,31/12/2007,2007,9775.1273
111864,31/12/2008,2008,5267.5602
111864,31/12/2009,2009,13473.4812
111864,31/12/2010,2010,22275.8359
111864,31/12/2011,2011,19492.7469
111864,31/12/2012,2012,22288.8123
111864,31/12/2013,2013,30684.1867
111864,31/12/2014,2014,32090.8987
111864,31/12/2015,2015,36552.18
111864,31/12/2016,2016,34066.24
111864,31/12/2017,2017,41759.76
111864,31/12/2018,2018,36627.96
112168,31/12/2006,2006,5286.978
112168,31/12/2007,2007,5813.0111
112168,31/12/2008,2008,9383.015
112168,31/12/2009,2009,10780.448
112168,31/12/2010,2010,11457.282
112168,31/12/2011,2011,10190.745
112168,31/12/2012,2012,10591.063
112168,31/12/2013,2013,11965.28
112168,31/12/2014,2014,14196.175
112168,31/12/2015,2015,15202.944
112168,31/12/2016,2016,19362.77
112168,31/12/2017,2017,22426.237
112168,31/12/2018,2018,23249.025
113490,31/12/2006,2006,6874.6859
113490,31/12/2007,2007,11861.3824
113490,31/12/2008,2008,5333.0795
113490,31/12/2009,2009,11553.5545
113490,31/12/2010,2010,13139.3009
113490,31/12/2011,2011,13122.1972
113490,31/12/2012,2012,21154.7864
113490,31/12/2013,2013,24530.7601
113490,31/12/2014,2014,26274.5459
113490,31/12/2015,2015,28854.5894
113490,31/12/2016,2016,31283.7955
113490,31/12/2017,2017,45101.2538
113490,31/12/2018,2018,45081.45
114524,31/12/2006,2006,41151.1558
114524,31/12/2007,2007,44813.7686
114524,31/12/2008,2008,17897.069
114524,31/12/2009,2009,30537.2105
114524,31/12/2010,2010,36115.2693
114524,31/12/2011,2011,39019.1507
114524,31/12/2012,2012,65991.0238
114524,31/12/2013,2013,70995.31
114524,31/12/2014,2014,68690.88
114524,31/12/2015,2015,32536.32
114524,31/12/2016,2016,32273.03
114524,31/12/2017,2017,38834.46
114524,31/12/2018,2018,25684.05
114628,30/11/2006,2006,87679.48
114628,30/11/2007,2007,99494.96
114628,30/11/2008,2008,38341.746
114628,31/12/2009,2009,91629.468
114628,31/12/2010,2010,
114628,31/12/2011,2011,46689.009
114628,31/12/2012,2012,61292.58
114628,31/12/2013,2013,82851.324
114628,31/12/2014,2014,
114628,31/12/2015,2015,
114628,31/12/2016,2016,99323.86
114628,31/12/2017,2017,99076.164
114628,31/12/2018,2018,
117768,31/01/2007,2006,11064.3129
117768,31/01/2008,2007,13699.1382
117768,31/01/2009,2008,4280.765
117768,31/01/2010,2009,8640.9617
117768,31/01/2011,2010,14078.2595
117768,31/01/2012,2011,9042.0611
117768,31/01/2013,2012,7561.4286
117768,31/01/2014,2013,8917.5529
117768,31/01/2015,2014,10465.0542
117768,31/01/2016,2015,15787.31
117768,31/01/2017,2016,63870.3
117768,31/01/2018,2017,148954.8
117768,31/01/2019,2018,87112.5
120093,31/12/2006,2006,5868.7052
120093,31/12/2007,2007,13037.5238
120093,31/12/2008,2008,5160.119
120093,31/12/2009,2009,9018.0828
120093,31/12/2010,2010,11023.1359
120093,31/12/2011,2011,8332.9552
120093,31/12/2012,2012,7321.8495
120093,31/12/2013,2013,8716.7138
120093,31/12/2014,2014,7785.2597
120093,31/12/2015,2015,1809.5266
120093,31/12/2016,2016,4182.7459
120093,31/12/2017,2017,3273.3601
120093,31/12/2018,2018,2268.7315
120877,31/12/2006,2006,19354.5688
120877,31/12/2007,2007,19458.6617
120877,31/12/2008,2008,11748.3898
120877,31/12/2009,2009,15436.7293
120877,31/12/2010,2010,19018.8953
120877,31/12/2011,2011,23863.5117
120877,31/12/2012,2012,22908.3456
120877,31/12/2013,2013,26897.2695
120877,31/12/2014,2014,34145.6227
120877,31/12/2015,2015,65871.7872
120877,31/12/2016,2016,79903.233
121077,30/09/2006,2006,2190.5942
121077,30/09/2007,2007,3138.055
121077,30/09/2008,2008,1849.2177
121077,30/09/2009,2009,3104.0198
121077,30/09/2010,2010,8341.6526
121077,30/09/2011,2011,5623.2523
121077,30/09/2012,2012,8236.7376
121077,30/09/2013,2013,6700.7467
121077,30/09/2014,2014,8714.3286
121077,30/09/2015,2015,8121.9804
121077,30/09/2016,2016,8140.8616
121077,30/09/2017,2017,7546.3326
121077,30/09/2018,2018,12008.0753
121718,31/12/2006,2006,10781.292
121718,31/12/2007,2007,17357.458
121718,31/12/2008,2008,9223.4275
121718,31/12/2009,2009,13850.8245
121718,31/12/2010,2010,19396.9558
121718,31/12/2011,2011,10744.0077
121718,31/12/2012,2012,10000.228
121718,31/12/2013,2013,11176.664
121718,31/12/2014,2014,9289.584
121718,31/12/2015,2015,10598.4
121718,31/12/2016,2016,10769.886
121718,31/12/2017,2017,10416.75
121718,31/12/2018,2018,9321.624
122015,31/12/2006,2006,7742.0974
122015,31/12/2007,2007,7788.9214
122015,31/12/2008,2008,8359.3852
122015,31/12/2009,2009,7228.7626
122015,31/12/2010,2010,6710.3873
122015,31/12/2011,2011,3297.3188
122015,31/12/2012,2012,4294.3636
122015,31/12/2013,2013,4982.9912
122015,31/12/2014,2014,5352.5591
122841,28/02/2007,2006,4330.4254
122841,29/02/2008,2007,3403.0338
122841,28/02/2009,2008,2601.0863
122841,28/02/2010,2009,5255.1956
122841,28/02/2011,2010,7968.9802
122841,29/02/2012,2011,9528.7163
122841,28/02/2013,2012,9807.397
122841,28/02/2014,2013,11191.1109
122841,28/02/2015,2014,12687.0451
122841,29/02/2016,2015,11840.5051
122841,28/02/2017,2016,14649.2546
122841,28/02/2018,2017,26100.7076
122841,28/02/2019,2018,32283.8626
124434,31/12/2006,2006,
124434,31/12/2007,2007,
124434,31/12/2008,2008,
124434,31/12/2009,2009,
124434,31/12/2010,2010,
124434,31/12/2011,2011,
124434,31/12/2012,2012,35392.0594
124434,31/12/2013,2013,
124434,31/12/2014,2014,
124434,31/12/2015,2015,
124434,31/12/2016,2016,
124434,31/12/2017,2017,
124434,31/12/2018,2018,62269.8264
125595,31/12/2006,2006,8515.0829
125595,31/12/2007,2007,5750.9698
125595,31/12/2008,2008,2555.8235
125595,31/12/2009,2009,4339.4243
125595,31/12/2010,2010,8779.6712
125595,31/12/2011,2011,5729.8614
125595,31/12/2012,2012,7273.1025
125595,31/12/2013,2013,8425.4516
125595,31/12/2014,2014,11225.831
125595,31/12/2015,2015,9326.6676
125595,31/12/2016,2016,11552.6434
125595,31/12/2017,2017,11049.8407
125595,31/12/2018,2018,9950.2374
126296,31/12/2006,2006,6954.891
126296,31/12/2007,2007,9014.5142
126296,31/12/2008,2008,2364.6658
126296,31/12/2009,2009,7449.5812
126296,31/12/2010,2010,6873.3302
126296,31/12/2011,2011,3876.5206
126296,31/12/2012,2012,8314.6752
126296,31/12/2013,2013,9033.9268
126296,31/12/2014,2014,10846.4391
126296,31/12/2015,2015,18677.1937
126296,31/12/2016,2016,16995.625
126296,31/12/2017,2017,18173.78
126296,31/12/2018,2018,16574.6451
126554,31/10/2006,2006,14524.8
126554,31/10/2007,2007,13634.5
126554,31/10/2008,2008,7766.5
126554,31/10/2009,2009,8563.7015
126554,31/10/2010,2010,12045.8112
126554,31/10/2011,2011,12840.3807
126554,31/10/2012,2012,12469.5633
126554,31/10/2013,2013,16867.4972
126554,31/10/2014,2014,18516.9205
126554,31/10/2015,2015,12536.32
126554,31/10/2016,2016,14093.1958
126554,31/10/2017,2017,21903.9593
126554,31/10/2018,2018,20584.7549
133366,31/12/2006,2006,2714.208
133366,31/12/2007,2007,2603.034
133366,31/12/2008,2008,3071.705
133366,31/12/2009,2009,4933.08
133366,31/12/2010,2010,9296.6
133366,31/12/2011,2011,8066.87
133366,31/12/2012,2012,10306.431
133366,31/12/2013,2013,7187.568
133366,31/12/2014,2014,13731.564
133366,31/12/2015,2015,17012.292
133366,31/12/2016,2016,19826.92
133366,31/12/2017,2017,23635.287
133366,31/12/2018,2018,31813.409
133768,31/12/2006,2006,
133768,31/12/2007,2007,
133768,31/12/2008,2008,27665.9069
133768,31/12/2009,2009,
133768,31/12/2010,2010,
133768,31/12/2011,2011,
133768,31/12/2012,2012,
133768,31/12/2013,2013,
133768,31/12/2014,2014,
133768,31/12/2015,2015,52935.9781
133768,31/12/2016,2016,59037.5189
133768,31/12/2017,2017,
133768,31/12/2018,2018,
135990,31/12/2006,2006,6851.3672
135990,31/12/2007,2007,10260.0949
135990,31/12/2008,2008,5467.5488
135990,31/12/2009,2009,5996.822
135990,31/12/2010,2010,4830.2294
135990,31/12/2011,2011,4122.6624
135990,31/12/2012,2012,7416.7349
135990,31/12/2013,2013,9298.9329
135990,31/12/2014,2014,9073.0679
135990,31/12/2015,2015,3698.0163
135990,31/12/2016,2016,3867.3312
135990,31/12/2017,2017,9020.8406
135990,31/12/2018,2018,11232.54
136725,31/12/2006,2006,3557.2187
136725,31/12/2007,2007,12425.81
136725,31/12/2008,2008,4975.8492
136725,31/12/2009,2009,11682.055
136725,31/12/2010,2010,10026.475
136725,31/12/2011,2011,18196.293
136725,31/12/2012,2012,19712.874
136725,31/12/2013,2013,14671.856
136725,31/12/2014,2014,19359.204
136725,31/12/2015,2015,20426.384
136725,31/12/2016,2016,24605.796
136725,31/12/2017,2017,40982.762
136725,31/12/2018,2018,54836.34
139665,31/12/2006,2006,19240.4613
139665,31/12/2007,2007,8975.2299
139665,31/12/2008,2008,4724.0631
139665,31/12/2009,2009,6347.7676
139665,31/12/2010,2010,6125.0604
139665,31/12/2011,2011,7491.7792
139665,31/12/2012,2012,11234.0406
139665,31/12/2013,2013,16789.4412
139665,31/12/2014,2014,19580.019
139665,31/12/2015,2015,19674.2658
139665,31/12/2016,2016,17976.7234
139665,31/12/2017,2017,28189.0817
139665,31/12/2018,2018,26790.2122
142460,31/12/2006,2006,10662.0573
142460,31/12/2007,2007,16646.9299
142460,31/12/2008,2008,6066.1738
142460,31/12/2009,2009,12125.5028
142460,31/12/2010,2010,17289.6993
142460,31/12/2011,2011,8976.121
142460,31/12/2012,2012,7147.446
142460,31/12/2013,2013,5275.053
142460,31/12/2014,2014,2102.958
142460,31/12/2015,2015,142.08
142460,31/12/2017,2017,4141.724
142460,31/12/2018,2018,3364.992
143356,31/12/2006,2006,40449.0753
143356,31/12/2007,2007,41623.0257
143356,31/12/2008,2008,12749.1129
143356,31/12/2009,2009,22994.6434
143356,31/12/2010,2010,28403.8393
143356,31/12/2011,2011,23558.3547
143356,31/12/2012,2012,24800.2099
143356,31/12/2013,2013,42702.9321
143356,31/12/2014,2014,41144.1932
143356,31/12/2015,2015,36398.4924
143356,31/12/2016,2016,44701.4704
143356,31/12/2017,2017,48585.029
143356,31/12/2018,2018,33493.5636
143357,31/08/2006,2006,17219.8545
143357,31/08/2007,2007,24557.9044
143357,31/08/2008,2008,25348.7995
143357,31/08/2009,2009,20557.548
143357,31/08/2010,2010,22876.3908
143357,31/08/2011,2011,34374.4481
143357,31/08/2012,2012,39016.1464
143357,31/08/2013,2013,45954.1068
143357,31/08/2014,2014,50946.1289
143357,31/08/2015,2015,59079.1033
143357,31/08/2016,2016,71377.395
143357,31/08/2017,2017,80490.2333
143357,31/08/2018,2018,108041.6475
144066,30/09/2006,2006,9163.764
144066,30/09/2007,2007,12110.032
144066,30/09/2008,2008,7627.074
144066,30/09/2009,2009,7980.68
144066,30/09/2010,2010,9133.6
144066,30/09/2011,2011,8088.108
144066,30/09/2012,2012,7627.608
144066,30/09/2013,2013,9167.886
144066,30/09/2014,2014,10519
144066,30/09/2015,2015,10794.696
144066,30/09/2016,2016,10981.068
144066,30/09/2017,2017,21292.659
144066,30/09/2018,2018,23107.315
145049,31/01/2007,2006,4069.7519
145049,31/01/2007,2006,4069.7519
145049,31/01/2008,2007,8301.5209
145049,31/01/2009,2008,4060.0295
145049,31/01/2010,2009,3136.7477
145049,31/01/2011,2010,3076.22
145049,31/01/2012,2011,3195.648
145049,31/01/2013,2012,2742.24
145049,31/01/2014,2013,4043.571
145049,31/01/2015,2014,3796.425
145049,31/01/2016,2015,2707.493
145049,31/01/2017,2016,2473.49
145049,31/01/2018,2017,1702.853
145049,31/01/2019,2018,1156.68
145701,31/12/2006,2006,
145701,31/12/2007,2007,
145701,31/12/2008,2008,
145701,31/12/2009,2009,
145701,31/12/2010,2010,10432.224
145701,31/12/2011,2011,
145701,31/12/2012,2012,8379.176
145701,31/12/2013,2013,14556.312
145701,31/12/2014,2014,
145701,31/12/2015,2015,13107.172
145701,31/12/2016,2016,
145701,31/12/2017,2017,
145701,31/12/2018,2018,
147175,31/12/2006,2006,7010.8587
147175,31/12/2007,2007,9251.5527
147175,31/12/2008,2008,9466.8
147175,31/12/2009,2009,12515.88
147175,31/12/2010,2010,12062.82
147175,31/12/2011,2011,15048
147175,31/12/2012,2012,14817.09
147175,31/12/2013,2013,18498.2
147175,31/12/2014,2014,22658.4
147579,31/12/2006,2006,1774.3063
147579,31/12/2007,2007,1727.9841
147579,31/12/2008,2008,1759.3852
147579,31/12/2009,2009,2944.0096
147579,31/12/2010,2010,9273.7974
147579,31/12/2011,2011,3838.5967
147579,31/12/2012,2012,5146.8003
147579,31/12/2013,2013,21945.5092
147579,31/12/2014,2014,20638.7098
147579,31/12/2015,2015,48947.7772
147579,31/12/2016,2016,53240.6852
147579,31/12/2017,2017,83194.1203
147579,31/12/2018,2018,116860.0883
149070,31/12/2006,2006,17759.1803
149070,31/12/2007,2007,36550.766
149070,31/12/2008,2008,13822.6662
149070,31/12/2009,2009,22346.0434
149070,31/12/2010,2010,21508.9875
149070,31/12/2011,2011,16114.1408
149070,31/12/2012,2012,16814.0795
149070,31/12/2013,2013,26194.2633
149070,31/12/2014,2014,29738.0858
149070,31/12/2015,2015,30526.8546
149070,31/12/2016,2016,39016.3301
149070,31/12/2017,2017,49545.7099
149070,31/12/2018,2018,67126.2952
149318,31/12/2006,2006,9562.095
149318,31/12/2007,2007,12824.3081
149318,31/12/2008,2008,4733.6694
149318,31/12/2009,2009,7179.3514
149318,31/12/2010,2010,12938.464
149318,31/12/2011,2011,13820.1997
149318,31/12/2012,2012,11346.5288
149318,31/12/2013,2013,19652.4983
149318,31/12/2014,2014,15090.0656
149318,31/12/2015,2015,7027.7667
149318,31/12/2016,2016,8806.718
149318,31/12/2017,2017,17365.7815
149318,31/12/2018,2018,10606.3171
149337,31/12/2006,2006,3458.2712
149337,31/12/2007,2007,
149337,31/12/2008,2008,
149337,31/12/2009,2009,
149337,31/12/2010,2010,4171.3306
149337,31/12/2011,2011,
149337,31/12/2012,2012,
149337,31/12/2013,2013,
149337,31/12/2014,2014,8095.4082
149337,31/12/2015,2015,9558.7271
149337,31/12/2016,2016,
149337,31/12/2017,2017,
149337,31/12/2018,2018,
150937,30/06/2006,2006,13039.4627
150937,30/06/2007,2007,11646.5364
150937,30/06/2008,2008,9280.4795
150937,30/06/2009,2009,5156.8741
150937,30/06/2010,2010,6131.9426
150937,30/06/2011,2011,6861.7299
150937,30/06/2012,2012,9793.8961
150937,30/06/2013,2013,16113.5607
150937,30/06/2014,2014,18553.946
150937,30/06/2015,2015,14983.685
150937,30/06/2016,2016,7273.2139
150937,30/06/2017,2017,11307.25
150937,30/06/2018,2018,16216.4899
154357,31/12/2010,2010,6386.929
154357,31/12/2011,2011,5180.24
154357,31/12/2012,2012,5400.168
154357,31/12/2013,2013,5483.285
154357,31/12/2014,2014,3546.588
154357,31/12/2015,2015,2369.12
154357,31/12/2016,2016,4411.036
154357,31/12/2017,2017,2306.37
154357,31/12/2018,2018,1332.621
157057,31/12/2006,2006,6774.6445
157057,31/12/2007,2007,7881.3552
157057,31/12/2008,2008,3521.07
157057,31/12/2009,2009,3438.8125
157057,31/12/2010,2010,3929.04
157057,31/12/2011,2011,3634.7954
157057,31/12/2012,2012,2729.6408
157057,31/12/2013,2013,4767.2244
157057,31/12/2014,2014,4742.199
157057,31/12/2015,2015,5303.559
157057,31/12/2016,2016,5194.6813
157057,31/12/2017,2017,5285.8311
157057,31/12/2018,2018,5537.141
157855,31/01/2007,2006,5020.2005
157855,31/01/2008,2007,6193.1226
157855,31/01/2009,2008,3269.0385
157855,31/01/2010,2009,8080.5096
157855,31/01/2011,2010,17165.4179
157855,31/01/2012,2011,16005.9216
157855,31/01/2013,2012,25201.0369
157855,31/01/2014,2013,36931.9558
157855,31/01/2015,2014,36726.1442
157855,31/01/2016,2015,45663.4277
157855,31/01/2017,2016,55960.086
157855,31/01/2018,2017,83137.5552
157855,31/01/2019,2018,117016.9
158354,31/12/2006,2006,
158354,31/12/2007,2007,
158354,31/12/2008,2008,
158354,31/12/2009,2009,
158354,31/12/2010,2010,
158354,31/12/2011,2011,3215.395
158354,31/12/2012,2012,
158354,31/12/2013,2013,7684.244
158354,31/12/2014,2014,4221.95
158354,31/12/2015,2015,
158354,31/12/2016,2016,
158354,31/12/2017,2017,1552.512
158354,31/12/2018,2018,
160225,31/12/2006,2006,
160225,31/12/2007,2007,
160225,31/12/2008,2008,
160225,31/12/2009,2009,
160225,31/12/2010,2010,
160225,31/12/2011,2011,
160225,31/12/2012,2012,
160225,31/12/2013,2013,
160225,31/12/2014,2014,
160225,31/12/2015,2015,108653.76
160225,31/12/2016,2016,111613.25
160225,31/12/2017,2017,159533.44
160225,31/12/2018,2018,194498.15
160255,31/12/2006,2006,5234.5847
160255,31/12/2007,2007,6763.173
160255,31/12/2008,2008,4280.472
160255,31/12/2009,2009,8338.5
160255,31/12/2010,2010,9283.523
160255,31/12/2011,2011,5001.939
160255,31/12/2012,2012,5163.972
160255,31/12/2013,2013,6852.48
160255,31/12/2014,2014,10437
160256,31/12/2007,2007,6770.7006
160256,31/12/2008,2008,5211.1323
160256,31/12/2009,2009,2691.1849
160256,31/12/2010,2010,4484.673
160256,31/12/2011,2011,3140.9274
160256,31/12/2012,2012,3612.5439
162129,31/05/2007,2006,15485.831
162129,31/05/2008,2007,55632.681
162129,31/05/2009,2008,24314.8611
162129,31/05/2010,2009,20565.9648
162129,31/05/2011,2010,31639.6971
162129,31/05/2012,2011,20286.4573
162129,31/05/2013,2012,25898.1899
162129,31/12/2013,2013,20137.3036
162129,31/12/2014,2014,16778.201
162129,31/12/2015,2015,9725.8889
162129,31/12/2016,2016,10272.5099
162129,31/12/2017,2017,9007.943
162129,31/12/2018,2018,11259.5787
163610,31/12/2006,2006,6271.6875
163610,31/12/2007,2007,13419.3675
163610,31/12/2008,2008,5965.6882
163610,31/12/2009,2009,8252.8147
163610,31/12/2010,2010,8734.0525
163610,31/12/2011,2011,
163610,31/12/2012,2012,8973.0059
163610,31/12/2013,2013,25865.8
163610,31/12/2014,2014,
163610,31/12/2015,2015,
163610,31/12/2016,2016,33569.9
163610,31/12/2017,2017,41136.48
163610,31/12/2018,2018,
163946,31/12/2006,2006,1414.6101
163946,31/12/2007,2007,6190.3247
163946,31/12/2008,2008,2378.9507
163946,31/12/2009,2009,4409.1846
163946,31/12/2010,2010,9631.7351
163946,31/12/2011,2011,9484.7366
163946,31/12/2012,2012,12789.1252
163946,31/12/2013,2013,13014.8179
163946,31/12/2014,2014,13173.2209
163946,31/12/2015,2015,9512.0764
163946,31/12/2016,2016,7338.4287
163946,31/12/2017,2017,9924.029
163946,31/12/2018,2018,9694.8112
164708,31/12/2006,2006,13155.8095
164708,31/12/2007,2007,12551.1372
164708,31/12/2008,2008,5057.697
164708,31/12/2009,2009,9902.8267
164708,31/12/2010,2010,14197.4699
164708,31/12/2011,2011,11017.2505
164708,31/12/2012,2012,12772.9501
164708,31/12/2013,2013,22103.1759
164708,31/12/2014,2014,24216.2975
164708,31/12/2015,2015,18201.3319
164708,31/12/2016,2016,17169.0744
164708,31/12/2017,2017,24850.2335
164708,31/12/2018,2018,14228.8665
165675,31/12/2006,2006,28440.802
165675,31/12/2006,2006,28440.802
165675,31/12/2007,2007,28323.06
165675,31/12/2007,2007,28323.06
165675,31/12/2008,2008,11626.452
165675,31/12/2008,2008,11626.452
165675,31/12/2009,2009,18150.75
165675,31/12/2009,2009,18150.75
165675,30/09/2010,2010,22224.415
165675,30/09/2010,2010,22224.415
165675,30/09/2011,2011,22123.01
165675,30/09/2011,2011,22123.01
165675,30/09/2012,2012,27211.521
165675,30/09/2012,2012,27211.521
165675,30/09/2013,2013,37564.247
165675,30/09/2013,2013,37564.247
165675,30/09/2014,2014,31872.111
165675,30/09/2014,2014,31872.111
165675,30/09/2015,2015,17234.127
165675,30/09/2015,2015,17234.127
165675,30/09/2016,2016,15358.868
165675,30/09/2016,2016,15358.868
165675,30/09/2017,2017,11640.5
165675,30/09/2017,2017,11640.5
165675,30/09/2018,2018,13746.482
165675,30/09/2018,2018,13746.482
165914,31/12/2006,2006,1763.398
165914,31/12/2006,2006,1763.398
165914,31/12/2007,2007,4383.2879
165914,31/12/2007,2007,4383.2879
165914,31/12/2008,2008,1911.7205
165914,31/12/2008,2008,1911.7205
165914,31/12/2009,2009,2775.5413
165914,31/12/2010,2010,6608.1968
165914,31/12/2011,2011,10555.0505
165914,31/12/2012,2012,9248.9238
165914,31/12/2013,2013,16533.7617
